,prognosis,disease_name,disease_url,med_name
1370,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Infinair LD 4/2.5mg Tablet 10'S
1371,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,INSTAVIL Injection 2ml
1372,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,ITU 10 Tablet 10's
1373,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,ISORID 10mg Tablet 10's
1374,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Jotair L Tablet 10'S
1375,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,KASTIMIN Tablet 10's
1376,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,KLM FX 120 Tablet 10's
1377,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,KLM FX 180mg Tablet 10'S
1378,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,KLM FX M Tablet 10's
1379,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L CBIT MK Tablet 10's
1380,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L CET 5MG TABLET 10'S
1381,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L Cetramac 5mg Tablet 10'S
1382,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L Cetramac Syrup 30ml
1383,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L CETRINO M Tablet 10's
1384,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L CETRIVAC Tablet 10's
1385,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L CETRIVER 10 Tablet 10's
1386,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L Cetriver 5mg Tablet 10'S
1387,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L Cetron Tablet 10'S
1388,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L Dio 1 Tablet 10'S
1389,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L DIO 1 M Tablet 10's
1390,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L HIST Tablet 15's
1391,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L Montus Tablet 15'S
1392,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L Montus Kid Tablet 10'S
1393,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L Montus Kid Forte Tablet 10'S
1394,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L MONTUS Oral Suspension 60ml
1395,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,L Zine 5mg Tablet 10'S
1396,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LASMA BL Tablet 10's
1397,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lasma LC Tablet 10'S
1398,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lasma LC Kid Syrup 60ml
1399,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lasma LC Kid Tablet 10'S
1400,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LAVETA Syrup 60ml
1401,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Laveta 5mg Tablet 10'S
1402,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Laveta M Syrup 60ml
1403,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Laveta M Tablet 10'S
1404,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Laveta M Kid Tablet 10'S
1405,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LAZINE 5mg Tablet 10's
1406,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LAZINE M Tablet 10's
1407,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lecet 5mg Tablet 10'S
1408,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LECMON KID Tablet 10's
1409,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LECOPE 10mg Tablet 10's
1410,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lecope 5mg Tablet 10'S
1411,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lecope Syrup 30ml
1412,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LECOPE M Tablet 15's
1413,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEECET Tablet 10's
1414,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEECET Syrup 60ml
1415,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEFMONT LC Kid Syrup 60ml
1416,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lejet Tablet 10'S
1417,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEJET M Tablet 10's
1418,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LELET M Tablet 10's
1419,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Leset Tablet 10'S
1420,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levapp 5mg Tablet 10'S
1421,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levocet 5mg Tablet 10'S
1422,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOCETRIZEN 10mg Tablet 10's
1423,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOCETRIZEN 5mg Tablet 10's
1424,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOCETRIZEN Syrup 30ml
1425,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levokast Tablet 10'S
1426,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levokast Kid Tablet 10'S
1427,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOLER 5 Tablet 10's
1428,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOLER Syrup 30ml
1429,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOLER M Syrup 60ml
1430,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levoler M Tablet 10'S
1431,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOLER M KID Tablet 10's
1432,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOMELT 5mg Tablet 10's
1433,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOMONT LC Tablet 10's
1434,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levonair 10/5mg Tablet 10'S
1435,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVONAIR KID Oral suspension 60ml
1436,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVONAIR KID Tablet 10's
1437,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levorid Tablet 10'S
1438,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levosiz 10mg Tablet 15'S
1439,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levosiz 5mg Tablet 10'S
1440,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levosiz 5mg Tablet 15'S
1441,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levosiz M Tablet 15'S
1442,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Levosiz M Kid Tablet 10'S
1443,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOTAM Tablet 10's
1444,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOVA 5mg Tablet 10's
1445,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOVA M Tablet 10's
1446,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOVA M KID Tablet 10's
1447,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOZAL M Tablet 10's
1448,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOZIOT Tablet 10's
1449,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEZEST M Syrup 60ml
1450,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEZEST M Tablet 10's
1451,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lezyncet 5mg Tablet 10'S
1452,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lezyncet Syrup 30ml
1453,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lezyncet M Tablet 10'S
1454,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Limonte Tablet 10'S
1455,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LIMONTE KID Tablet 10's
1456,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LIVOMAXX 5 Tablet 10's
1457,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LOD 5 Tablet 10's
1458,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Loratop Tablet 10'S
1459,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LORATOR 10 Tablet 10's
1460,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lorfast Meltab Tablet 10'S
1461,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LORINOL 10 Tablet 15's
1462,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lormeg Tablet 10'S
1463,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lukotas Tablet 10'S
1464,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lukotas FX Tablet 10'S
1465,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lukotas LC Tablet 10'S
1466,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Lupicet 10mg Tablet 10'S
1467,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LUPIN BEPOGRA Tablet 10's
1468,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LX JUNIOR Syrup 60ml
1469,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LX MINT Syrup 100ml
1470,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LELET Dispersible Tablet 10's
1471,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LELET Syrup 60ml
1472,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEVOCETON Tablet 10's
1473,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEZEST 5 Dispersible Tablet 10's
1474,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEZEST Syrup 60ml
1475,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LEZEST M KID Tablet 10's
1476,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LOCET M Tablet 10's
1477,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LORPRIDE 10mg Tablet 10's
1478,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,LUPIN BILAGRA 20mg Tablet 10's
1479,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Mastifen Tablet 10'S
1480,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MAXSTINE Tablet 10's
1481,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MAXSTINE M Suspension 60ml
1482,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MAXSTINE M Tablet 10's
1483,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MAXXCET Tablet 10's
1484,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MEGABIL 20 Tablet 10's
1485,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MIGRON 10 Tablet 10's
1486,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MIGRON FX Tablet 10's
1487,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MINOLAST 10mg Tablet 10's
1488,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MINOLAST FX Syrup 60ml
1489,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Minolast LC 10/5mg Tablet 10'S
1490,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MLIFE Tablet 10's
1491,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Monadine Tablet 10'S
1492,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Moncet (Pharmatech) Tablet 10'S
1493,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Moncitra Tablet 10'S
1494,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Mondeslor Tablet 10'S
1495,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONFAST FX Tablet 10's
1496,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Monlevo Tablet 10'S
1497,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Monlevo Junior Tablet 10'S
1498,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montair 5mg Chewable Tablet 15'S
1499,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTAIR BL Mango Flavour Suspension 60ml
1500,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTAIR BL Tablet 10's
1501,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTAIR FX Tablet 15's
1502,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTAIR LC Tablet 15's
1503,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montair LC Kid Dispersible Tablet 10'S
1504,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montair LC Kid Syrup 60ml
1505,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montasma FX Tablet 10'S
1506,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montasma L Kid Tablet 10'S
1507,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTASMA L KID Mixed flavour Oral suspension 60ml
1508,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTASMA L KID MELON FLAVOUR Suspension 60ml
1509,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montasma Plus Tablet 10'S
1510,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTECIP BL Tablet 10's
1511,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTECIP FX Tablet 10's
1512,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montecip LC Tablet 10'S
1513,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montefex Tablet 10'S
1514,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEGRA FX Tablet 10's
1515,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montegress FX 120mg Tablet 10'S
1516,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montegress LC 10mg Tablet 10'S
1517,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEK BL Tablet 10's
1518,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEK BL 40 Tablet 10's
1519,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEK LC Tablet 15's
1520,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montek LC Kid Syrup 60ml
1521,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montek LC Kid Tablet 10'S
1522,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEMAC BL Tablet 10's
1523,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEMAC FX 180 Tablet 10's
1524,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montemac FX Tablet 10'S
1525,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEMAC FX 4/30 Suspension 60ml
1526,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montemac L Syrup 60ml
1527,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montemac L Tablet 10'S
1528,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montemac L Kid Tablet 10'S
1529,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEPEX L Tablet 10's
1530,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEVAC 10 Tablet 10's
1531,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEVAC AXL Tablet 10's
1532,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEVAC D Tablet 10's
1533,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEVAC EBS Tablet 10's
1534,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEVIT LC Tablet 10's
1535,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montewin F Tablet 10'S
1536,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEWIN LC Tablet 10's
1537,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montgold Tablet 10'S
1538,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Monti FX Tablet 10'S
1539,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Monticope Suspension 30ml
1540,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Monticope Suspension 60ml
1541,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Monticope Tablet 10'S
1542,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Monticope A Tablet 10'S
1543,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Monticope Kid Tablet 10'S
1544,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTINA FX Tablet 10's
1545,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montina L Syrup 30ml
1546,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montina L Tablet 10'S
1547,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTISOOR D Tablet 15's
1548,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTISOOR L Syrup 60ml
1549,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montlevo 10/5mg Tablet 10'S
1550,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTNEU LC Tablet 10's
1551,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montral Syrup 60ml
1552,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montral Tablet 10'S
1553,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Montral Kid Tablet 10'S
1554,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTUKAST L Tablet 10's
1555,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTUKAST L KIDS Syrup 60ml
1556,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTULKAST L Syrup 60ml
1557,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTZAI F Tablet 10's
1558,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONZAP LC Tablet 10's
1559,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Monzem FX 10/120mg Tablet 10'S
1560,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Mtnl Tablet 10'S
1561,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MYCOFLATE S 360 Tablet 10's
1562,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MINOLAST LC KID Syrup 60ml
1563,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MINOLAST LC KID Tablet 10's
1564,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONT BILASTIN Tablet 10's
1565,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTAIR FX MANGO FLAVOUR Suspension 60ml
1566,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTECOR 10mg Tablet 10's
1567,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEVAC FX Tablet 10's
1568,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEVAC L Tablet 10's
1569,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEVAC LC Tablet 10's
1570,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,MONTEWOK LC KID Tablet 10's
1571,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,NAM Cold FX Suspension 60ml
1572,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,NASOCLEAR COLD AF Drops 15ml
1573,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,NILHIST M Tablet 10's
1574,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,NOHIVES Tablet 10's
1575,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Nukast 10mg Tablet 10'S
1576,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Nukast 4mg Syrup 60ml
1577,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Nukast 4mg Tablet 10'S
1578,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,NILHIST 20 Tablet 10's
1579,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,NUKAST 4 DT Tablet 10's
1580,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,NUKAST AB Tablet 10's
1581,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,ODASTIN M Tablet 10's
1582,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Odimont 10mg Tablet 10'S
1583,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,ODIMONT FX Tablet 15's
1584,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Odimont LC Syrup 60ml
1585,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Odimont LC Tablet 15'S
1586,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,ODIMONT LC KID Tablet 15's
1587,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Okacet Syrup 30ml
1588,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Okacet Tablet 10'S
1589,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Okacet L Tablet 10'S
1590,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,OLOZEST 5 mg Tablet 10's
1591,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Oraxin Drops 15ml
1592,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Oriel 10mg Tablet 10'S
1593,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Oriel Tablet 10'S
1594,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Oriel M Tablet 10'S
1595,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,ODIMONT LC KID CHERRY FLAVOUR Chewable Tablet 15's
1596,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,OKACET NEW Tablet 10's
1597,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,OLOBET 5 Tablet 10's
1598,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,ORKAS L Tablet 10's
1599,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Phenergan 10mg Tablet 10'S
1600,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Phenergan 25mg Tablet 10'S
1601,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Phenergan Injection 2ml
1602,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Phenergan Syrup 100ml
1603,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Polaramine 2mg Tablet 10'S
1604,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,POLYLEUK Tablet 10's
1605,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,PRACTIN 4mg Tablet 15's
1606,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Practin 4mg Tablet 10'S
1607,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,PRUCROS 40mg Tablet 10's
1608,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,PRULASTIN 20mg Tablet 10's
1609,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,PRULASTIN M Suspension 60ml
1610,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,PRULASTIN M Tablet 10's
1611,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,PRUTRAX SR 10 Tablet 10's
1612,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,PRUTRAX SR 25mg Tablet 10's
1613,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,PRUTRAX SR 50 Tablet 10's
1614,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,PRULASTIN M MANGO FLAVOUR Suspension 60ml
1615,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,REHIST Tablet 10's
1616,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,REHIST M Tablet 10's
1617,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,RELIKAST FX Tablet 10's
1618,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,RELLINE LC Tablet 10's
1619,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,REM CC LM 10mg Tablet 10'S
1620,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,REM CC LM Syrup 60ml
1621,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,RESMONT F Tablet 10's
1622,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,RESPICURE M Syrup 60ml
1623,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,RID AR Tablet 15's
1624,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,RID AR Kid Syrup 30ml
1625,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,RID AR Kid Tablet 10'S
1626,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,RINOSOLVIN 2.5/4 Syrup 60ml
1627,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Rinosolvin Tablet 10's
1628,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,RINOSOLVIN KID 2.5/4 Tablet 10's
1629,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,ROMILAST BL Tablet 10's
1630,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Romilast FX Tablet 10'S
1631,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Romilast L 10mg Tablet 10'S
1632,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Romilast L 4mg Tablet 10'S
1633,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Romilast L 5/2.5mg Tablet 10'S
1634,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Romilast L Syrup 60ml
1635,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,RALCET Tablet 10's
1636,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,RESPIFINE PLUS Tablet 10's
1637,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Safecet 10mg Tablet 10'S
1638,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Safecet 5mg Tablet 10'S
1639,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Safecet M 10/5mg Tablet 10'S
1640,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Salphyllin M 10/5mg Tablet 10'S
1641,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Satrin 10mg Tablet 10'S
1642,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Satrin Syrup 60ml
1643,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Sizon 10mg Tablet 10'S
1644,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Sizon 5mg Tablet 10'S
1645,Allergy,Allergies,https://www.netmeds.com/prescriptions/allergies,Sizon Forte Tablet 10'S
